eventId,description
1638389173109087,"La doanh nhan, viec thuong thuyet dien ra hang gio, hang ngay va de ky nang thuong thuyet do tro thanh nghe thuat mang tam quoc te thi han ca nhan moi nguoi luon luon phai hoc hoi, trau doi kien thuc, tich luy kinh nghiem von song va tham chi co doi khi phai “tra gia” de co duoc nhung bai hoc va trai nghiem quy bau tu thuc tien.
Nghe thuat thuong thuyet trong kinh doanh duoc biet den tu rat som tai cac quoc gia phat trien. O moi thoi dai nghe thuat thuong thuyet van luon giu vai tro quan trong va la yeu to quyet dinh chien thang trong cac “cuoc choi”.

Nghe thuat thuong thuyet co nhieu cach hieu khong don thuan chi la nghe thuat cua loi noi, cua cach noi ma sau sac hon do chinh la nghe thuat cua tri tue, cua tam nhin, cua tam hon, cua su thau hieu “Biet nguoi biet ta. Tram tran tram thang”.

La mot doanh nhan, viec thuong thuyet dien ra hang gio, hang ngay va de ky nang thuong thuyet do tro thanh nghe thuat mang tam quoc te thi han ca nhan moi nguoi luon luon phai hoc hoi, trau doi kien thuc, tich luy kinh nghiem von song va tham chi co doi khi phai “tra gia” de co duoc nhung bai hoc va trai nghiem quy bau tu thuc tien.

Moi nen van hoa, kinh te cua moi quoc gia khac nhau se tac dong va tao dung nen nhung tam hon va tai nang khac nhau. De dua nghe thuat thuong thuyet len tam quoc te truoc het chung ta phai am hieu nen van hoa cua dan toc minh. Dac biet trong nhung nam gan day gioi doanh nhan Viet Nam thuong truyen tay nhau cuon sach “Mot doi thuong thuyet” cua Giao su Phan Van Truong voi cau chuyen dan gian “Thang Bom” an chua trong do rat nhieu y nghia sau sac, qua lang kinh va trai nghiem cua minh Giao su da duc ket thanh mot tac pham dinh cao cua nghe thuat thuong thuyet.
Giao su Phan Van Truong – chuyen gia cao cap trong linh vuc dam phan quoc te. Nguyen co van Chinh phu Phap ve thuong mai quoc te. Nam 2007, ong duoc Tong thong Phap trao tang Huy Chuong Hiep Si Bac Dau Boi Tinh (Chevalier de la Legion d’Honneur). Nam 2009, duoc Chu tich nuoc Viet Nam trao tang Huy Chuong “vi Su Nghiep Giao Duc” tai Ha Noi.

Hon 40 nam song va lam viec o nuoc ngoai, Giao su Phan Van Truong tung giu nhieu cuong vi cao tai mot so cong ty lon nhu: Pho chu tich Alstom Power, Pho chu tich Alstom Transport (thuoc tap doan Alstom cua Phap) va co nhieu co hoi giao thiep, thuc hien cac cuoc dam phan khap nam chau. Trong hon 10 nam lam viec cho tap doan Alstom, ong tung dam phan ve du an xay bay nha may dien o Iran (1989), du an xay duong sat cao toc tai Han Quoc, du an xay metro Santiago Chili, du an xay metro Bangkok…Cuon sach “Mot doi thuong thuyet” dung voi cuoc doi va su nghiep cua ong. Voi phong cach binh di gan gui cung nhung cau chuyen, bai hoc di ra tu trai nghiem cua ong luon thu hut va khien nguoi nghe rung cam.

Giao su Phan Van Truong tung chia se: “Toi da tung dan doan di thuong thuyet, cung nhu da duoc du nhung cuoc thuong thuyet hao hung hoi con la ky su tre tuoi. 40 nam lam viec rong ruoi khap 5 Chau, toi duc ket cho minh mot bai hoc: nhung cuoc thuong thuyet thanh cong my man la khi doi ben co nhung nha lanh dao sac sao ap dung nhung chien thuat don gian, ngoi vao ban dam phan voi long chan that nhat va biet ro “phe minh” muon gi, “phe truoc mat” muon gi.

Ca hai ben deu hieu duoc ly do tai sao cung ngoi lai voi nhau, du “di guoc trong bung nhau” van giup nhau dat den muc dich toi hau. Tat nhien, toi khong phu nhan tren thuong truong da co nhung cuoc dam phan thanh cong nho manh khoe, chien thuat lat leo, nghi mot dang noi mot neo… Nhung kinh nghiem cho thay nhung cuoc dam phan trong tinh than doi tra nhau thuong keo dai vo ich, va hai ben kho di duong dai cung nhau”.

De thuc su thau hieu moi goc canh cua nghe thuat thuong thuyet danh cho tang lop doanh nhan, Cong dong Doanh nhan PTI to chuc chuong trinh Small talk tai Thanh pho Ho Chi Minh voi chu de: “Nghe thuat thuong thuyet quoc te danh cho Doanh nhan” voi su tham gia dien giang cua Giao su Phan Van Truong.

Ben canh nhung cau chuyen thu vi va y nghia ve nghe thuat thuong thuyet, gan lien voi doanh nhan con la nhung van de thoi su lien quan den nen kinh te Viet Nam va khu vuc hay nhung van de dang duoc quan tam cua Hiep dinh Doi tac Kinh te Chien luoc xuyen Thai Binh Duong TPP…tat ca se duoc Giao su Phan Van Truong chia se trong chuong trinh theo hai chu diem chinh:

Nghe thuat thuong thuyet quoc te danh cho Doanh nhan
TPP – Nhung anh huong truc tiep va gian tiep – thai do tich cuc can phai co
Small talk “Nghe thuat thuong thuyet quoc te danh cho Doanh nhan” voi Giao su Phan Van Truong chac chac se mang lai cho quy vi nhieu dieu huu ich, tang cuong tinh than va tri tue giup tang lop doanh nhan Viet Nam ngay cang thanh cong hon nua trong su nghiep cua minh.
Phi tham du: 1.000.000 VND/ ve (phi chi ap dung voi khach moi khong phai la thanh vien Cong dong doanh nhan PTI) 

Moi thac mac ve chuong trinh vui long lien he hotline 0901 734 22 (Ms. Dinh Nguyet) 

Hen gap lai quy vi trong chuong trinh vao 18h00 ngay 28.11.2015 tai Toa nha PTI: So 218 Bis Nam Ky Khoi Nghia Phuong 6 – Quan 3 – TP Ho Chi Minh."
1483806378592848, 
727351294066130,"Blue Studio ket hop voi thay Ta Chuong Le - hien la giang vien truong Cao Dang Van Hoa Nghe Thuat TP.HCM va Can Tho - Pho chu nhiem Cau lac bo Nhiep Anh Quan 5, TP.HCM, voi hon 30 nam trong viec giang day va chup anh


CHIEU SINH LOP CHUYEN DE DEN FLASH
Ma Lop : F0111
DANH CHO CAC BAN MUON TIM HIEU VA LAM CHU ANH SANG VE FLASH 
Thang 11 nam 2015 (Hoc vao cac ngay thu 3,5 va 7).

NOI DUNG KHOA HOC : 
- Cac the he den flash da duoc san xuat, 
- Khai niem ve pham vi phu sang va goc phu sang, 
- Den flash manual va cach tinh khi su dung chi so huong dan (GN), 
- Den flash Auto va cong dung, 
- Den flash TTL va cong dung, 
- Den flash ky thuat so, 
- Cac ky thuat danh den voi day dong bo, 
- Cac ky thuat danh den khong day va cac thiet bi ho tro, 
- Khai niem ve dong bo voi toc cham va toc do nhanh, 
- Phuong phap can bang anh sang hien truong va anh sang den flash, 
- Phoi dem bang den flash, v.v…

THOI GIAN HOC TAP : trong 3 tuan (18 tiet) vao cac ngay thu ba, nam va bay hang tuan tu 18:30 den 20:30. Du kien se khai giang vao thu bay 28/11/2015.
DIA DIEM : Blue Studio , So 119 – Le Thi Hong Gam – P.Cau Ong Lanh – Q.1 – TP.HCM

HOC PHI : 2.000.000 dong/khoa.
Khi dang ki lop hoc Blue Studio xin tang cac ban Voucher giam gia 10% hoc phi Cac ban co the su dung ngay cho lop hoc hay cho cac khoa sau .
Lop hoc toi da 15 ban

GIAO VIEN HUONG DAN: Thay Ta Chuong Le
https://www.facebook.com/le.tachuong?fref=ts

Moi thac mac xin lien he :
Blue Studio
119 – Le Thi Hong Gam – P.Cau Ong Lanh – Q.1
Cellphone : 0968 533 533 ( Nguyen Thai)
Cac ban muon tham du : 
Cach 1 : 
Dang ki tai post nay voi noi dung :
+ Hoc va ten :
+ Tham du lop :
+ So dien thoai :
Va chuyen khoan hoc phi vao tai khoan ngan hang :
Ngan Hang ACB ( chi nhanh Dong Nai )
Chu TK : Nguyen Thai Thong
So TK : 195 892 639
Voi noi dung : Ho va ten – Ma lop
Cach 2 : 
Dang ki va dong hoc phi tai
BLUE STUDIO
119 – Le Thi Hong Gam – P.Cau Ong Lanh – Q.1 – TP.HCM
Cellphone : 0968 533 533 ( Nguyen Thai )"
1641444309454295, 
1539218623005421,"<English below>

Ban da co ke hoach gi cho ngay cuoi tuan cua minh chua? 

Neu van chua biet di dau, lam gi thi hay den Uprising Saigon nhe. Sap toi Uprising se co mot buoi tiec ruou be be, nho nho cho cac ban day. Quan nho thoi,  rong vua du de ban cam giac khong bi lac long, yen a vua du de ban cam giac binh yen sau nhung met moi doi thuong, va cung  nao nhiet vua du de ban cam giac duoc nang luong cua tuoi tre van con chay bong ben trong ban!

Chung toi muon tao mot cong dong lanh manh, de cac ban co nhung dia diem vui choi giai tri bo ich, la noi de cho ban co the thu gian cuoi tuan, de  giao luu, ket ban va  tro chuyen cung nhau. 

Voi gia ve 200,000 vnd, ban se co duoc mot buoi toi that tao nha bao gom thuc an la finger foods va se la 2 ly ruou vang  (hoac ban co the chon nuoc khac tuy thich), va lai con duoc thuong thuc nhac live duoc trinh dien boi ca si Philippine nua nhe.

Ngoai ra, neu ban order ruou vang, ban se duoc giam gia den 40% (chai) va 30% (neu uong ly) do nhe. Cac thuc uong khac se duoc giam 15%.

Con nua, con co chuong trinh rut tham trung thuong, se co 3 ve may man danh cho ban de duoc mien phi cho buoi tiec ruou ke tiep do nha!

Hay den de gap go, giao luu va chia se trai nghiem voi nhung nguoi ban khac!

Ngay bat dau 28/11/2015
Thoi gian: 19pm - 21pm
Dia diem: Uprising Saigon 420/6 Le Van Sy, Phuong 13, Quan 3
Gia ve: 200,000 vnd

-------------------------------------

Hi guys

There will be a wine party on next coming week 28th Nov 2015.  If you have no plan yet, let come and join us to have some drinking experience in Vietnamese style and meet new people and enjoy the saturday night!

Starting date: 28th Nov 2015
Duration: 2 hours (19:00  -21:00)
Location: Uprising Saigon, 420/6 Le Van Sy, Ward 13, Dist 3

Ticket price is just 200,000 vnd included finger foods and 2 glasses of wine (or orther drinks), beside their will be a live music on that night which will be performed by Filipino singer. Pls come and enjoy!

Tickets are available now. Pls kindly inbox us address  so that we deliver tickets to door to you

Best wishes."
1626927544222999,"DEM NHAC LANG MAN NHAT MUA DONG NAM NAY!
Danh cho nhung ai dang iu, da tung iu, va ngay ca chua bao gio biet iu <3

Chuong trinh gom: Acoustic, Thay loi muon noi, Mini games, giao luu am nhac va Quay tung toe!

Cam ket ko hu cau :)"
963246437103211,"Thu 7 tuan nay 28/11, Quay Party se tam nhuong cho cho su kien lon nhat trong nam cua Sapporo.

Yanbi
Ao thuat gia Tien Dat
Dj Kaiser T
cung hang loat cac hoat dong day soi dong di kem.
Muc do Quay chac chan khong thua Quay party dau ha.
Luu y : goi ngay 0866.896.896 de dat ban truoc keo lai vat va nha"
1521068511540029,"1st Visual Art Playground in South-East Asia
{ Entry fee: 130,000 VND }

1 night of:
# AV Live Performances
# Indoor 3D Mapping 
# VJ clash
# Electronic Music DJ-Sets 

KaleidoSoup aims to be the biggest international meeting of VJs and visual performers in South-East Asia. 

35 Artists from all over the World (Argentina, Mexico, USA, UK, France, Poland, Italy, Australia, Japan, Taiwan, Indonesia, Philippines, Singapore, Malaysia, Thailand and Vietnam) will gather for sharing the same love for digital art and music .. all will be performed live!

Kaleidosoup shows the power of imagination. 
On saturday night, right after the meeting, from 9pm till late, the VJ Arena will be operative and its large screens will be turned on showcasing several AV performances and some indoor 3D video mapping. 
Soon after, a VJ Clash will blow minds and eyes away on the beats of the best electronic music producer in Saigon.

Visual performers are usually the most innovative professionals of the creative industry, and they are invited to share tricks, solutions, insights, projects, knowledge, wrapped up in performances to show and shine. 

This meeting is designed to celebrate innovative forms of performances and is an unmissable occasion for artists and creatives to get inspiration and watch something new. 

KaleidoSoup is produced by Pandora Studio in collaboration with L.A.V. a collective of visual and sound artists based in Ho Chi Minh City, well-founded by Antonio Rosciano (vj paki), Daniel Long (DDL) and Tung Le (Crazy Monkey) and completed by Julien Noyer and Nhan Do (Solid Machine)."
918815728153625,Le chinh thuc cong bo dong san pham nuoc hoa DAMOSE da co o thi truong Viet Nam
199405303727652,"____________SCROLL DOWN FOR ENGLISH____________

Tro lai Sai Gon, Rodion, nguoi duoc menh danh la Roman Disco Don (Ga quy toc Disco den tu Rome) se choi dem dau tien tai The Observatory. 

Lan cuoi cung toi tham Sai Gon vao nam 2013, anh da khuay dong san nhay trong dem nhac EA va da cung co vi tri dang cap vuot troi cua minh trong long nhung nguoi yeu nhac cua thanh pho.

Nhung sang tac cua anh duoc xuat ban tai cac hang dia nhu Eskimo, Slowmotion, hang dia cua rieng anh Roccodisco va gan day nhat la Nein. Am nhac cua anh thuoc ve tuong lai, la su pha tron dam say cua disco dam chat ket hop voi nhung the loai nhac nhay doc dao nhu techno Mexico, synthesizer funk va nhieu am thanh khac danh cho san nhay vuot ngoai kha nang dien ta cua ngon ngu. 

Nhung buoi bieu dien cua anh chua dung nhung mien va khoang am thanh rong lon menh mong cua nhung the loai nhac hiem co cung bat re tu disco va bien the techno manh me, duoc anh lua chon qua nhieu nam dj tai nhung noi xa xoi luon ngap tran nhung bua tiec am nhac cua the gioi, khuay dong san nhay bang nhung lan song am thanh khien ban khong the ngung nhun nhay.

Hay chuan bi san sang de tham gia vao mot dem nhac soi dong tung bung.

Ho tro boi NIC FORD (Madder Modes, The Observatory) 

Chuong trinh bat dau luc 10PM/MIEN PHI truoc 11PM / 150.000VND sau 11PM

THONG TIN NGHE SI RODION Rodion den tu Rome. Am nhac ma anh sang tac phieu dieu bay bong va luon di truoc thoi gian. Do la thu am nhac nam lo lung nam giua chieu sau cua am nhac vu tru vung Nordic nam phia tay bac cua day Scandinavia va am nhac synthesizer funk cua nguoi Phap, hoa tron voi nhung giai dieu kich tinh trong nhung bo phim kinh di cua Y. Bi anh huong manh me boi nhung nha soan nhac phim nhu Morricone va Goblin, boi nhung ban nhac phim hoat hinh gia tuong khoa hoc cua Nhat vao nhung nam 70 va boi nhac co dien, van hoa san nhay techno va balearic (the loai nhac house xuat hien vao nhung nam 80 va pho bien vao giua nhung nam 90), Rodion tap trung hoan toan sang tac the loai am nhac thuoc ve vu tru.  

Rodion da choi live va Dj o nhieu cau lac bo danh tieng nhat the gioi, tu Mat-xco-va toi Paris, tu Berlin toi Istanbul, tu Mexico City toi New York, tu Thuong Hai toi Kuala Lumpur.Va khong som thi muon, anh se toi tham va choi nhac o mot cau lac bo gan noi ban o nhat…

Moi ban vao duong link sau:
soundcloud.com/rodion_gomma
http://www.residentadvisor.net/dj/rodion/

______________________ENGLISH_____________________

The Roman Disco Don is back in our city to play at The Observatory for the first time ever. 

The last time he visited HCMC in 2013, he blew the roof off the EADJ party and cemented himself a place in the upper echelons of whoever was there’s palace of party memories.

His productions on labels - such as Eskimo, Slowmotion, his own roccodisco and most recently Nein - are spaced-out futuristic blends of heavy disco mixed with other very danceable obscurities such as Mexican techno, synthesizer funk, and other varied, dance-focused sounds that simply escape description. 

His sets encompass vast plains and soundscapes of the same kind of disco-rooted, gritty techno-mutant rarities that he’s picked up through years of djing in far flung corners of the world, packing sound waves into the dance floor that are simply impossible not to get up and ride. 

Be prepared to dance.

Supported by NIC FORD (Madder Modes, The Observatory)

10PM / FREE before 11PM / 150K after

RODION BIO

Rodion is from Rome. He makes freaked out music that’s ahead of its time. Somewhere between the depths of Nordic cosmic music and the French synthesizer funk, mixed with the dramatic melodies of Italian horror movies. Heavily influenced by soundtrack composers such as Morricone and Goblin, by the Japanese science fiction animation soundtracks of the 70’s and by classical music, techno and balearic club culture, Rodion is fully tuned into the extraterrestrial beat.

Rodion played live and DJed in many of the best clubs around the world, from Moscow to Paris, from Berlin to Istanbul, from Mexico City to New York, Shanghai and Kuala Lumpur.

So expect him to sooner or later visit a ballroom close to your hometown...

soundcloud.com/rodion_gomma
http://www.residentadvisor.net/dj/rodion/"
1492874717709061,"Tour dac biet nhat tu truoc toi nay cua SGT: Don thanh vien dap xe tu HN - SG ket hop chay Cent cuoi tuan (cung con Rit + deo Me bong con)
1. Noi dung chuong trinh:
- Sau khi ace SGT da tap leo cau Phu My, chua Chau Thoi, luyen duong truong PVD gio da toi luc chung ta thu suc voi cung con Rit + deo Me bong con toi Suoi Tre.
- Day co le la chuyen di dac biet doi voi ace SGT vua don 1 thanh vien tu HN - SG ket hop voi chay Cent cuoi tuan.
2. Thoi gian va dia diem
- 5h00 chu nhat ngay 29/11/2015 xuat phat tai nga tu Hang Xanh (ngay chua Phuoc Vien)
- Chung ta se chay theo lo trinh nhu ban do.
- Toi Bien Hoa se don 1 thanh vien nua va  an sang + cafe
- Co gang toi diem tap ket voi Ai luc 10h00
- Sau khi an trua se khoi hanh tro ve SG
3. Quang duong
- Ca di va ve khoang 160km.
- Luot di: https://www.google.com/maps/dir/189+X%C3%B4+Vi%E1%BA%BFt+Ngh%E1%BB%87+T%C4%A9nh,+X%C3%B4+Vi%E1%BA%BFt+Ngh%E1%BB%87+T%C4%A9nh,+ph%C6%B0%E1%BB%9Dng+17,+H%E1%BB%93+Ch%C3%AD+Minh/10.9513932,107.2139216/@10.9087453,106.7967492,11z/am=t/data=!4m9!4m8!1m5!1m1!1s0x317528bab6e0cebd:0xd9b567cf9bcbe95f!2m2!1d106.7111385!2d10.800548!1m0!3e2
- Luot ve: https://www.google.com/maps/dir/H%C3%A0ng+Xanh,+X%C3%B4+Vi%E1%BA%BFt+Ngh%E1%BB%87+T%C4%A9nh,+ph%C6%B0%E1%BB%9Dng+17,+B%C3%ACnh+Th%E1%BA%A1nh,+H%E1%BB%93+Ch%C3%AD+Minh,+Vi%E1%BB%87t+Nam/10.8031318,106.7532447/10.7503099,106.7914649/10.9424904,107.1401391/10.9513888,107.2139398/@10.944533,107.2056036,15.25z/data=!4m47!4m46!1m5!1m1!1s0x317528bab6e0cebd:0xd9b567cf9bcbe95f!2m2!1d106.7111385!2d10.800548!1m0!1m30!3m4!1m2!1d106.9445779!2d10.7382867!3s0x317518f126404ca5:0x1c6611eb7668c5a7!3m4!1m2!1d106.9523972!2d10.7803551!3s0x31751f2ea77bcd17:0xe1ef188c060ea96!3m4!1m2!1d106.998797!2d10.7959355!3s0x31751e98edad8f6b:0x5ce3ef7735201683!3m4!1m2!1d107.0324493!2d10.7930031!3s0x31751c40e1752747:0xd0fcee56464d39b5!3m4!1m2!1d107.0425345!2d10.8285011!3s0x31751da533d66ebd:0x4ab7c99d89a4dd38!3m4!1m2!1d107.1400894!2d10.9255946!3s0x3174fc858416580d:0x586aaa7dd98e1b3d!1m5!3m4!1m2!1d107.2137603!2d10.9418265!3s0x3174f94ecd450ffd:0x789f9889780b5d28!1m0!3e2
4. Chi phi
- An sang + cafe, an trua + uong nuoc ~ 100k"
554380491387541,"I./ MUC DICH VA Y NGHIA

Nham chia se 600 phan thuc an chay den voi nhung benh nhan dang vat va dieu tri nhung can benh tai Benh vien la dieu can thiet va nen lam tu tam thuc va long thuong yeu dum boc la lanh dum la rach, la rach it dum la rach nhieu cua nhung con nguoi Viet Nam noi chung va nhung nguoi con Phat noi rieng… 

Trong cuoc song ngay nay, neu co su se chia, song yeu thuong va dum boc chung ta se song mot cuoc song giau y nghia hon. Chinh long nhan ai do se xua tan di nhung lanh leo, gia bang trong doi va mang den cho doi anh sang va su am ap. 

Song la cho dau chi nhan rieng minh !

II./ THOI GIAN TO CHUC: 

Chia se 600 phan thuc an chay danh cho than benh nhan dieu tri tai cac benh vien sau: 

1/ BENH VIEN PHAM NGOC THACH- so 120 Hong Bang, Phuong 12, Quan 5, Tp.Ho Chi Minh.

* Thoi gian: 06h00 – 12h00, Chu nhat – Ngay 29/11/2015

* So luong: 600 PHAN x 10.000 VND /1 phan = 6.000.000 VND

III./ LICH TRINH SINH HOAT:

✿ Thu 7 ngay 28/11/2015

- 17h00 - 21h00: Can 10 ban phu so che.( Lien He :Huong Duong: 0937.188.107)

✿ Chu Nhat ngay 29/11/2015

- 06h00: Cac ban co mat tai Tru so Hoi 14 Chu - Chua Thien My (So 197/20 Cao dat, Phuong 1, Quan 5) de cung tham gia vao cong tac hau can, che bien mon an.

- 09h00: Chuan bi 600 phan thuc an de vao hop va van chuyen thuc an toi Benh vien.

- 10h30-11h00: Tap trung phat thuc an cho Benh nhan tai Benh vien.

- 12h00: Ve Tru so Hoi 14 Chu dung com va Ket thuc chuong trinh.

V./ LIEN HE HUN PHUOC UNG HO TRUC TIEP:

Quy vi co the ung ho ve chuong trinh thong qua viec dong gop truc tiep cac nhu yeu pham cap thiet cho Chuong trinh dang phat dong tai dia chi Tru so Hoi 14 Chu:

Chua THIEN MY
DC: 197/20 Cao Dat, Phuong 1, Quan 5

Phu trach: Ban Thu Ky Hau Can chuong trinh.

+ Phat tu Huong Duong: 0937.188.107

VI./ LIEN HE HUN PHUOC THONG QUA TAI KHOAN:

Quy vi co the ung ho ve chuong trinh thong qua viec dong gop tu xa qua cac hinh thuc sau:

TAI KHOAN HOI 14 CHU

✿ NGAN HANG VIETCOMBANK

1./Chu tai khoan: VU CHINH PHUONG

Ma so TK: 0331003723618 Vietcombank TP.HCM- Chi Nhanh Ben Thanh.

Noi dung: PHATCOM33

✿ NGAN HANG A CHAU

1./ Chu tai khoan: VU CHINH PHUONG - 0903.362.224

Ma so TK: 127753919 - ACB - Chi Nhanh Sai Gon.

Noi dung: PHATCOM33

Kinh nguyen cau hong an Tam Bao gia ho cho quy vi cung gia dinh than tam thuong an lac, van su kiet tuong, song an lanh trong anh hao quang cua muoi phuong chu Phat.

_((*))_ NAM MO CONG DUC LAM BO TAT MA HA TAT_((*))_"
